PXD;RAW;Useable;cell_line;disease;tissue_type;treatment;sub_cell
PXD008967;2017_0602_231cells_Urea_125min_1.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0602_231cells_Urea_125min_2.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0602_231cells_Urea_125min_3.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0602_231cells_Urea_2.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0602_231cells_Urea_240min_1.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0602_231cells_Urea_240min_2.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0602_231cells_Urea_240min_3.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0602_231cells_Urea_3.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_231cells_Optimized.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_231cells_Optimized_1p6.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_231cells_Optimized_DE15.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_231cells_Optimized_DE30.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_231cells_Optimized_MIT100s.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_231cells_Optimized_MIT15s.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_231cells_Optimized_MIT300s.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_231cells_Optimized_MIT50s.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_231cells_Optimized_p6.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_QCmethod_125min_CH_1.raw;no;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_QCmethod_125min_CH_2.raw;no;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0611_QCmethod_125min_CH_3.raw;no;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0803_231cells_Fasp_240min_1_CH.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0803_231cells_Fasp_240min_3_CH.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0803_231cells_Fasp_240min_4_CH.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0804_231cells_New_240min_1.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0804_231cells_New_240min_2.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0804_231cells_New_240min_3.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0804_231cells_Urea_240min_1.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0804_231cells_Urea_240min_2.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
PXD008967;2017_0804_231cells_Urea_240min_3.raw;yes;MDA-MB-231;adenocarcinoma;breast;;
;;;;;;;
PXD000999;20131106_Q2_SDC_120MIN_HELA1.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000999;20131106_Q2_SDC_120MIN_HELA2.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000999;20131106_Q2_SDC_120MIN_HELA3.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000999;20131202_hela1_120min_131202214433.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000999;20131202_hela1_120min_2MZ.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000999;20131202_hela1_120min_6MZ.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000999;20131202_hela1_120min_8MZ.raw;yes;HeLa;adenocarcinoma;cervix;;
;;;;;;;
PXD000396;120309QEx2_RS1_20nl-min_0k1HeLa_8h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120309QEx2_RS1_50nl-min_0k1HeLa_3h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120309QEx2_RS1_50nl-min_0k1HeLa_8h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120309QEx2_RS1_50nl-min_0k1HeLa_8h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120312QEx2_RS1_20nl-min_0k1HeLa_14h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120312QEx2_RS1_20nl-min_0k1HeLa_8h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120314QEx2_RS1_20nl-min_0k1HeLa_10h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120314QEx2_RS1_50nl-min_0k1HeLa_10h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_20nl-min_10HeLa_1h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_20nl-min_10HeLa_1h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_20nl-min_10HeLa_3h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_20nl-min_10HeLa_3h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_20nl-min_10HeLa_5h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_20nl-min_10HeLa_5h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_20nl-min_10HeLa_8h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_20nl-min_10HeLa_8h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_50nl-min_10ngHeLa_1h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_50nl-min_10ngHeLa_1h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_50nl-min_10ngHeLa_3h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_50nl-min_10ngHeLa_3h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_50nl-min_10ngHeLa_5h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_50nl-min_10ngHeLa_5h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_50nl-min_10ngHeLa_8h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120315QEx2_RS1_50nl-min_10ngHeLa_8h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120323QEx2_RS1_20nl-min_0k1HeLa_10h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120323QEx2_RS1_20nl-min_0k1HeLa_14h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120323QEx2_RS1_20nl-min_0k1HeLa_1h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120323QEx2_RS1_20nl-min_0k1HeLa_1h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120323QEx2_RS1_20nl-min_0k1HeLa_3h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120323QEx2_RS1_20nl-min_0k1HeLa_3h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120323QEx2_RS1_20nl-min_0k1HeLa_5h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120323QEx2_RS1_20nl-min_0k1HeLa_5h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120327QEx2_RS1_50nl-min_0k1HeLa_10h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120327QEx2_RS1_50nl-min_0k1HeLa_14h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120327QEx2_RS1_50nl-min_0k1HeLa_1h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120327QEx2_RS1_50nl-min_0k1HeLa_1h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120327QEx2_RS1_50nl-min_0k1HeLa_5h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120327QEx2_RS1_50nl-min_0k1HeLa_5h_02.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120330QEx2_RS1_50nl-min_100ngHeLa_14h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000396;120330QEx2_RS1_50nl-min_100ngHeLa_3h_01.raw;yes;HeLa;adenocarcinoma;cervix;;
;;;;;;;
PXD002389;Bibo_20121204_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20121204_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20121204_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20121204_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20121204_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130110_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130110_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130110_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130110_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130110_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130110_CHS_IEF100_20121129_3-10linear_Serva_7cm_250ug_06.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_06.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_07.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_08.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_09.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_10.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_11.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_13.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_14.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_15.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_16.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_17.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_18.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_19.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_20.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_21.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_22.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_23.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linear_24slices_24.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_06.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_07.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_08.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_09.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_10.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_11.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_12.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_13.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_14.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_15.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_16.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_17.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_18.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_19.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_20.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_21.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_22.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_23.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Bibo_20130621_CHS_IEF_3-10linearpep_24slices_24.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121019_CHS_PIECEIEF_20121017_3-10_7cm_250ug_06.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF_201210125_pep_gradient_7cm_250ug_06.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF_20121025_pep_gradient_7cm_250ug_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20121105_CHS_IEF100_20121025_pep_gradient_7cm_250ug_06.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_1elution_06.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Grobi_20130312_CHS_IEF100_20130309_3-10linear_Serva_7cm_1mg_2elution_06.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130412_CHS_20130123_IEF100_201303xx_25ug.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130412_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_06.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130417_CHS_20130123_IEF100_201303xx_25ug.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_01.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_02.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_03.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_04.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_05.raw;yes;HEK293;healthy;fetal kidney;;
PXD002389;Kermit_20130417_CHS_20130123_IEF100_201303xx_3-10linear_Serva_7cm_25ug_06.raw;yes;HEK293;healthy;fetal kidney;;
;;;;;;;
PXD000895;120120_C1_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000895;120120_C1_NF.raw;no;HeLa;adenocarcinoma;cervix;;
PXD000895;120120_C2_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000895;120120_C2_NF.raw;no;HeLa;adenocarcinoma;cervix;;
PXD000895;120120_hnRNPH1_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120120_hnRNPH1_NF.raw;no;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120120_HNRNPH2_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120120_hnRNPH2_NF.raw;no;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120123_C1_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000895;120123_C1_NF.raw;no;HeLa;adenocarcinoma;cervix;;
PXD000895;120123_C2_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000895;120123_C2_NF.raw;no;HeLa;adenocarcinoma;cervix;;
PXD000895;120123_hnRNPH1_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120123_hnRNPH1_NF.raw;no;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120123_hnRNPH2_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120123_hnRNPH2_NF.raw;no;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120308_C1_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000895;120308_C1_NF.raw;no;HeLa;adenocarcinoma;cervix;;
PXD000895;120308_C2_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000895;120308_C2_NF.raw;no;HeLa;adenocarcinoma;cervix;;
PXD000895;120308_hnRNPH1_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120308_hnRNPH1_NF.raw;no;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120308_hnRNPH2_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120308_hnRNPH2_NF.raw;no;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120318_C1_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000895;120318_C1_NF.raw;no;HeLa;adenocarcinoma;cervix;;
PXD000895;120318_C2_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000895;120318_C2_NF.raw;no;HeLa;adenocarcinoma;cervix;;
PXD000895;120318_hnRNPH1_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120318_hnRNPH1_NF.raw;no;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120318_hnRNPH2_CYT.raw;yes;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
PXD000895;120318_hnRNPH2_NF.raw;no;HeLa;adenocarcinoma;cervix;;HNRPA1 KO
;;;;;;;
PXD000071;/;;;;;;
;;;;;;;
PXD018625;/;;;;;;
;;;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli10_black_Frac12_3.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli10_black_Frac13_3.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli10_green_Frac12_2.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli10_green_Frac13_2.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli10_red_Frac12_1.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli10_red_Frac13_1.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli30_black_Frac12_3.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli30_black_Frac13_3.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli30_green_Frac12_2.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli30_green_Frac13_2.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli30_red_Frac12_1.RAW;no;;;;;
PXD000279;20070904_CL_Orbi4_Offgel_XIC_Hela60_Ecoli30_red_Frac13_1.RAW;no;;;;;
PXD000279;20070918_CL_Orbi2_XIC_Hela60_Ecoli10_Offgel_black_Frac01_03.RAW;no;;;;;
PXD000279;20070918_CL_Orbi2_XIC_Hela60_Ecoli10_Offgel_black_Frac02_03.RAW;no;;;;;
PXD000279;20070918_CL_Orbi2_XIC_Hela60_Ecoli10_Offgel_black_Frac03_02.RAW;no;;;;;
PXD000279;20070918_CL_Orbi2_XIC_Hela60_Ecoli10_Offgel_black_Frac03_03.RAW;no;;;;;
PXD000279;20070918_CL_Orbi2_XIC_Hela60_Ecoli10_Offgel_green_Frac01_02.RAW;no;;;;;
PXD000279;20070918_CL_Orbi2_XIC_Hela60_Ecoli10_Offgel_green_Frac02_02.RAW;no;;;;;
PXD000279;20070918_CL_Orbi2_XIC_Hela60_Ecoli10_Offgel_red_Frac01_01.RAW;no;;;;;
PXD000279;20070918_CL_Orbi2_XIC_Hela60_Ecoli10_Offgel_red_Frac02_01.RAW;no;;;;;
PXD000279;20070918_CL_Orbi2_XIC_Hela60_Ecoli10_Offgel_red_Frac03_01.RAW;no;;;;;
