PXD;RAW;cell_line;valid;treated;comment;disease;tissue_type
PXD000426;V14791_PolyASN_test_361_Jurkat__31-05-2013_LMA0_fr1_130617170822.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14982_PolyASN_test_445_Jurkat__16-06-2013_LMA2_fr1.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14983_PolyASN_test_445_Jurkat__16-06-2013_LMA2_fr2.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14984_PolyASN_test_361_Jurkat__16-06-2013_LMA2_fr1.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14985_PolyASN_test_361_Jurkat__16-06-2013_LMA2_fr2.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14986_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr3.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14987_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr4.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14988_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr3.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14989_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr4.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14990_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr5.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14991_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr6.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14992_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr5.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14993_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr6.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14994_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr7.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14995_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr8.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14996_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr7.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14997_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr8.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14998_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr9.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V14999_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr10.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15000_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr9.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15001_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr10.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15002_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr11.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15003_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr12.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15004_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr11.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15005_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr12.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15006_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr13.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15007_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr14.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15008_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr13.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15009_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr14.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15010_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr15.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15011_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr16.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15012_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr15.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15013_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr16.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15014_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr17.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15015_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr18.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15016_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr17.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15017_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr18.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15018_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr19.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15019_PolyASN_test_445_Jurkat__16-06-2013_LMA5_fr20.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15020_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr19.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
PXD000426;V15021_PolyASN_test_361_Jurkat__16-06-2013_LMA5_fr20.raw;JURKAT;yes;;;T-cell acute lymphoblastic leukemia;blood
;;;;;;;
PXD009861;b1906_293T_proteinID_01A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1922_293T_proteinID_02A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1923_293T_proteinID_03A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1924_293T_proteinID_04A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1925_293T_proteinID_05A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1926_293T_proteinID_06A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1927_293T_proteinID_07A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1928_293T_proteinID_08A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1929_293T_proteinID_09A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1930_293T_proteinID_10A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1931_293T_proteinID_11A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1932_293T_proteinID_12A_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1937_293T_proteinID_01B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1938_293T_proteinID_02B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1939_293T_proteinID_03B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1940_293T_proteinID_04B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1941_293T_proteinID_05B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1942_293T_proteinID_06B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1943_293T_proteinID_07B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1944_293T_proteinID_08B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1945_293T_proteinID_09B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1946_293T_proteinID_10B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1947_293T_proteinID_11B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
PXD009861;b1948_293T_proteinID_12B_QE3_122212.raw;HEK293;yes;;;Transformed;fetal kidney
;;;;;;;
PXD006419;Emma_H1505_004.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_005.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_006.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_007.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_008.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_009.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_010.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_011.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_012.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_013.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_014.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_015.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_016.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_017.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_018.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_019.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_020.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_021.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_022.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_027.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_028.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_029.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_030.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_031.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_032.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_033.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_034.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_035.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_036.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_037.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_038.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_039.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_040.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_041.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_042.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_043.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_044.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_045.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
PXD006419;Emma_H1505_046.raw;lung MSC/bone marrow MSC;yes/no;;DIA/very unclear annotation;no;lung/bone marrow
;;;;;;;
PXD011580;;;;;;;
;;;;;;;
PXD008967;2017_0530_231cells_QCnethod_1.raw;;no;;;;
PXD008967;2017_0530_231cells_QCnethod_2.raw;;no;;;;
PXD008967;2017_0530_231cells_QCnethod_3.raw;;no;;;;
PXD008967;2017_0602_231_Nacl_2h_1.raw;;no;;;;
PXD008967;2017_0602_231_Tris_2h_1.raw;;no;;;;
PXD008967;2017_0602_231_Tris+Nacl_2h_1.raw;;no;;;;
PXD008967;2017_0602_231cells_Fasp_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Fasp_125min_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Fasp_125min_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Fasp_125min_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Fasp_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Fasp_240min_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Fasp_240min_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Fasp_240min_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Fasp_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_new_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_new_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_new_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_new_universal_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_new_universal_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_new_universal_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_new_universal_HCD_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_new_universal_HCD_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_new_universal_HCD_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_QCmenthod_240min_1.raw;MDA-MB-231;no;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_QCmenthod_240min_2.raw;MDA-MB-231;no;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_QCmenthod_240min_3.raw;MDA-MB-231;no;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Urea_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Urea_125min_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Urea_125min_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Urea_125min_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Urea_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Urea_240min_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Urea_240min_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Urea_240min_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0602_231cells_Urea_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_231cells_Optimized_1p6.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_231cells_Optimized_DE15.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_231cells_Optimized_DE30.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_231cells_Optimized_MIT100s.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_231cells_Optimized_MIT15s.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_231cells_Optimized_MIT300s.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_231cells_Optimized_MIT50s.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_231cells_Optimized_p6.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_231cells_Optimized.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0611_QCmethod_125min_CH_1.raw;MDA-MB-231;no;;;breast adenocarcinoma;breast
PXD008967;2017_0611_QCmethod_125min_CH_2.raw;MDA-MB-231;no;;;breast adenocarcinoma;breast
PXD008967;2017_0611_QCmethod_125min_CH_3.raw;MDA-MB-231;no;;;breast adenocarcinoma;breast
PXD008967;2017_0803_231cells_Fasp_240min_1_CH.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0803_231cells_Fasp_240min_3_CH.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0803_231cells_Fasp_240min_4_CH.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0804_231cells_New_240min_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0804_231cells_New_240min_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0804_231cells_New_240min_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0804_231cells_Urea_240min_1.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0804_231cells_Urea_240min_2.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
PXD008967;2017_0804_231cells_Urea_240min_3.raw;MDA-MB-231;yes;;;breast adenocarcinoma;breast
;;;;;;;
PXD015571;20181130_PAK451-b1C1.raw;cerebral organoid;yes;;;no;cerebrum
PXD015571;20181130_PAK451-b1C2.raw;cerebral organoid;yes;;;no;cerebrum
PXD015571;20181130_PAK451-b1C3.raw;cerebral organoid;yes;;;no;cerebrum
PXD015571;20181130_PAK451-b1KO1.raw;cerebral organoid;yes;ECE2 knockout;;no;cerebrum
PXD015571;20181130_PAK451-b1KO2.raw;cerebral organoid;yes;ECE2 knockout;;no;cerebrum
PXD015571;20181130_PAK451-b1KO3.raw;cerebral organoid;yes;ECE2 knockout;;no;cerebrum
PXD015571;20181130_PAK451-b2C1.raw;cerebral organoid;yes;;;no;cerebrum
PXD015571;20181130_PAK451-b2C2.raw;cerebral organoid;yes;;;no;cerebrum
PXD015571;20181130_PAK451-b2C3_20181202152656.raw;cerebral organoid;yes;;;no;cerebrum
PXD015571;20181130_PAK451-b2KO1.raw;cerebral organoid;yes;ECE2 knockout;;no;cerebrum
PXD015571;20181130_PAK451-b2KO2.raw;cerebral organoid;yes;ECE2 knockout;;no;cerebrum
PXD015571;20181130_PAK451-b2KO3.raw;cerebral organoid;yes;ECE2 knockout;;no;cerebrum
PXD015571;20181213_PAK451_b1S_C1.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b1S_C2_20181216000514.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b1S_C3.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b1S_KO1.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b1S_KO2.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b1S_KO3_20181218125716.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b1S_KO3.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b2S_C1.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b2S_C2.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b2S_C3.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b2S_KO1.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b2S_KO2.raw;hNPC;no;;secretome;;
PXD015571;20181213_PAK451_b2S_KO3.raw;hNPC;no;;secretome;;
;;;;;;;
PXD018625;;;;;;;
;;;;;;;
PXD018918;;;;;;;
;;;;;;;
PXD013541;QExactiveHF02_05603.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05604.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05605.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05606.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05607.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05608.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05610.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05611.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05612.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05613.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05614.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05615.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05616.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05617.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05618.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05620.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05621.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05622.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05623.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05624.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05625.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05626.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05627.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05628.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05630.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05631.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05632.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05633.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05634.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05635.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05636.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05637.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
PXD013541;QExactiveHF02_05638.raw;LN308;yes;tunicamycin or thapsigargin?;;astrocytoma;brain
;;;;;;;
PXD018066;CFP_0.5ug_1.raw;yeast;no;;;;
PXD018066;CFP_0.5ug_2.raw;yeast;no;;;;
PXD018066;CFP_0.5ug_3.raw;yeast;no;;;;
PXD018066;CFP_HT29_28m_1.raw;HT29;yes;MD2-transfected;;colon adenocarcinoma;colon
PXD018066;CFP_HT29_28m_2.raw;HT29;yes;MD2-transfected;;colon adenocarcinoma;colon
PXD018066;CFP_HT29_28m_3.raw;HT29;yes;MD2-transfected;;colon adenocarcinoma;colon
PXD018066;FASP_10ug_1H_1.raw;yeast;no;;;;
PXD018066;FASP_10ug_1H_2.raw;yeast;no;;;;
PXD018066;FASP_10ug_1H_3.raw;yeast;no;;;;
PXD018066;FASP_10ug_1H-ON_1.raw;yeast;no;;;;
PXD018066;FASP_10ug_1H-ON_2.raw;yeast;no;;;;
PXD018066;FASP_10ug_1H-ON_3.raw;yeast;no;;;;
PXD018066;HF200228_0427_i_mnd.raw;?;?;;;;
PXD018066;HF200228_0428_i_mnd.raw;?;?;;;;
;;;;;;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M0_Rep1.raw;THP1 macrophage;yes;;;acute monocytic leukemia;blood
PXD017391;20190828_Lumos_ML_NP_EXP1_M0_Rep2.raw;THP1 macrophage;yes;;;acute monocytic leukemia;blood
PXD017391;20190828_Lumos_ML_NP_EXP1_M0_Rep3.raw;THP1 macrophage;yes;;;acute monocytic leukemia;blood
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_48h_Rep1.raw;THP1 M1 macrophage;yes;;;acute monocytic leukemia;blood
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_48h_Rep2.raw;THP1 M1 macrophage;yes;;;acute monocytic leukemia;blood
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_48h_Rep3.raw;THP1 M1 macrophage;yes;;;acute monocytic leukemia;blood
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_6h_Rep1.raw;THP1 M1 macrophage;yes;;;acute monocytic leukemia;blood
