PXD;RAW;cell;treated;comment
PXD007671;2016_0321_44_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_42_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_40_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_35_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_46_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_34_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_28_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_31_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_39_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_36_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_43_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_33_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_45_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_27_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_46_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_32_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_28_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_32_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_44_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_42_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_30_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_40_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_45_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_39_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_29_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_38_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_31_SCX_1;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007671;2016_0321_43_SCX_2;MCF7 and PKM2 KO, no clear distinction;KO;Shotgun
PXD007543;20170210_MCF7_Trypsin_Null_3b;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_LysC_Null_1a;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_LysC_Null_3a;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_LysC_Null_2a;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_Trypsin_WT_1b;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_LysC_Null_3b;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_Trypsin_Null_2b;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_LysC_WT_2b;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_Trypsin_WT_3b;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_LysC_Null_1b;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_Trypsin_WT_2b;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_Trypsin_Null_2a;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_Trypsin_Null_3a;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_Trypsin_WT_2a;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_Trypsin_Null_1a;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_LysC_WT_1a;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_LysC_WT_3a;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_LysC_WT_3b;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_Trypsin_WT_3a;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_LysC_Null_2b;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_Trypsin_WT_1a;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_Trypsin_Null_1b;MCF7 cell line;No;Shotgun
PXD007543;20170210_MCF7_LysC_WT_1b;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007543;20170210_MCF7_LysC_WT_2a;MCF7 cell line;CDH1 gene CRISPR;Shotgun
PXD007759;P15452_D_ZHI;U87;TMZ;Shotgun
PXD007759;P15452_T_ZHI_151113094012;U87;TMZ;Shotgun
PXD007759;P15452_T_ZHI_151113124048;U87;TMZ;Shotgun
PXD007759;P15452_T_ZHI;U87;TMZ;Shotgun
PXD007759;P15452_D_ZHI_151114064020;U87;TMZ;Shotgun
PXD007759;P15452_D_ZHI_151114034033;U87;TMZ;Shotgun
PXD001460;PIK3CA_Total_proteome_12;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_11;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_4;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_10;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_7;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_8;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_9;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_5;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;Xinyan_pY_Her3_1;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_1;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;Xinyan_pY_Her3_2;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_6;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_2;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD001460;PIK3CA_Total_proteome_3;Ex9-KI/ Ex20-KI;No;Unclear distinction between Ex9-KI and Ex20-KI cells
PXD000529;CHPP_LM3_RP4_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP12_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP17_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP13_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP16_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP14_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP10_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP21_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP10_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP17_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP4_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP7_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP23_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP22_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP24_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP15_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP7_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP14_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP5_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP19_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP20_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP21_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP15_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP3_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP20_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP9_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP3_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP5_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP22_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP19_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP24_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP17_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP23_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP15_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP8_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP21_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP20_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP5_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP16_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP21_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP3_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP16_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP9_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP18_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP17_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP11_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP23_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP15_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP6_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP14_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP1_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP11_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP20_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP7_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP2_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP4_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP10_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP6_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP19_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP12_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP7_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP18_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP14_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP1_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP13_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP11_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP11_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP6_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP5_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP2_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP4_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP18_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP10_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP22_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP8_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP9_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP18_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP12_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP8_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP19_1;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP16_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP12_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP3_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP13_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP24_1;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP23_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP1_1;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP8_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP2_1;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP13_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP2_2;MHCC97H;No;Shotgun
PXD000529;CHPP_97H_RP9_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP22_2;HCCLM3;No;Shotgun
PXD000529;CHPP_97H_RP1_2;MHCC97H;No;Shotgun
PXD000529;CHPP_LM3_RP6_2;HCCLM3;No;Shotgun
PXD000529;CHPP_LM3_RP24_2;HCCLM3;No;Shotgun
PXD008996;A431_control_1_1;A431;No;Shotgun
PXD008996;A431_10uM_DON_1_2;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_01uM_DON_1_2;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_10uM_DON_2_1;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_control_1_2;A431;No;Shotgun
PXD008996;A431_1uM_DON_3_2;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_control_3_1;A431;No;Shotgun
PXD008996;A431_1uM_DON_1_1;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_01uM_DON_3_2;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_10uM_DON_3_1;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_control_2_1;A431;No;Shotgun
PXD008996;A431_10uM_DON_2_2;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_01uM_DON_3_1;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_control_2_2;A431;No;Shotgun
PXD008996;A431_10uM_DON_1_1;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_1uM_DON_3_1;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_01uM_DON_2_2;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_01uM_DON_1_1;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_1uM_DON_2_2;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_control_3_2;A431;No;Shotgun
PXD008996;A431_1uM_DON_1_2;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_01uM_DON_2_1;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_1uM_DON_2_1;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
PXD008996;A431_10uM_DON_3_2;A431;DON (Deoxynivalenol, vomitoxin);Shotgun
