,PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path
1088,PXD005354,01252_G02_P012914_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,16,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_G02_P012914_S00_N15_R1.mgf.gzip/01252_G02_P012914_S00_N15_R1.mgf.gzip.ionbot.csv
1089,PXD005354,01252_G03_P012914_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,16,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_G03_P012914_S00_N23_R1.mgf.gzip/01252_G03_P012914_S00_N23_R1.mgf.gzip.ionbot.csv
1090,PXD005354,01252_G04_P013025_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,17,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_G04_P013025_S00_N07_R1.mgf.gzip/01252_G04_P013025_S00_N07_R1.mgf.gzip.ionbot.csv
1091,PXD005354,01252_G05_P013025_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,17,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_G05_P013025_S00_N15_R1.mgf.gzip/01252_G05_P013025_S00_N15_R1.mgf.gzip.ionbot.csv
1092,PXD005354,01252_G06_P013025_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,17,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_G06_P013025_S00_N23_R1.mgf.gzip/01252_G06_P013025_S00_N23_R1.mgf.gzip.ionbot.csv
1093,PXD005354,01252_H01_P012914_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,16,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_H01_P012914_S00_N08_R1.mgf.gzip/01252_H01_P012914_S00_N08_R1.mgf.gzip.ionbot.csv
1094,PXD005354,01252_H02_P012914_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,16,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_H02_P012914_S00_N16_R1.mgf.gzip/01252_H02_P012914_S00_N16_R1.mgf.gzip.ionbot.csv
1095,PXD005354,01252_H03_P012914_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,16,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_H03_P012914_S00_N24_R1.mgf.gzip/01252_H03_P012914_S00_N24_R1.mgf.gzip.ionbot.csv
1096,PXD005354,01252_H04_P013025_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,17,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_H04_P013025_S00_N08_R1.mgf.gzip/01252_H04_P013025_S00_N08_R1.mgf.gzip.ionbot.csv
1097,PXD005354,01252_H05_P013025_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,17,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_H05_P013025_S00_N16_R1.mgf.gzip/01252_H05_P013025_S00_N16_R1.mgf.gzip.ionbot.csv
1098,PXD005354,01252_H06_P013025_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,17,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01252_H06_P013025_S00_N24_R1.mgf.gzip/01252_H06_P013025_S00_N24_R1.mgf.gzip.ionbot.csv
1099,PXD005354,01253_A01_P013028_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_A01_P013028_S00_N01_R1.mgf.gzip/01253_A01_P013028_S00_N01_R1.mgf.gzip.ionbot.csv
1100,PXD005354,01253_A02_P013028_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_A02_P013028_S00_N09_R1.mgf.gzip/01253_A02_P013028_S00_N09_R1.mgf.gzip.ionbot.csv
1101,PXD005354,01253_A03_P013028_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_A03_P013028_S00_N17_R1.mgf.gzip/01253_A03_P013028_S00_N17_R1.mgf.gzip.ionbot.csv
1102,PXD005354,01253_A04_P013029_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_A04_P013029_S00_N01_R1.mgf.gzip/01253_A04_P013029_S00_N01_R1.mgf.gzip.ionbot.csv
1103,PXD005354,01253_A05_P013029_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_A05_P013029_S00_N09_R1.mgf.gzip/01253_A05_P013029_S00_N09_R1.mgf.gzip.ionbot.csv
1104,PXD005354,01253_A06_P013029_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_A06_P013029_S00_N17_R1.mgf.gzip/01253_A06_P013029_S00_N17_R1.mgf.gzip.ionbot.csv
1105,PXD005354,01253_B01_P013028_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_B01_P013028_S00_N02_R1.mgf.gzip/01253_B01_P013028_S00_N02_R1.mgf.gzip.ionbot.csv
1106,PXD005354,01253_B02_P013028_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_B02_P013028_S00_N10_R1.mgf.gzip/01253_B02_P013028_S00_N10_R1.mgf.gzip.ionbot.csv
1107,PXD005354,01253_B03_P013028_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_B03_P013028_S00_N18_R1.mgf.gzip/01253_B03_P013028_S00_N18_R1.mgf.gzip.ionbot.csv
1108,PXD005354,01253_B04_P013029_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_B04_P013029_S00_N02_R1.mgf.gzip/01253_B04_P013029_S00_N02_R1.mgf.gzip.ionbot.csv
1109,PXD005354,01253_B05_P013029_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_B05_P013029_S00_N10_R1.mgf.gzip/01253_B05_P013029_S00_N10_R1.mgf.gzip.ionbot.csv
1110,PXD005354,01253_B06_P013029_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_B06_P013029_S00_N18_R1.mgf.gzip/01253_B06_P013029_S00_N18_R1.mgf.gzip.ionbot.csv
1111,PXD005354,01253_C01_P013028_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_C01_P013028_S00_N03_R1.mgf.gzip/01253_C01_P013028_S00_N03_R1.mgf.gzip.ionbot.csv
1112,PXD005354,01253_C02_P013028_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_C02_P013028_S00_N11_R1.mgf.gzip/01253_C02_P013028_S00_N11_R1.mgf.gzip.ionbot.csv
1113,PXD005354,01253_C03_P013028_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_C03_P013028_S00_N19_R1.mgf.gzip/01253_C03_P013028_S00_N19_R1.mgf.gzip.ionbot.csv
1114,PXD005354,01253_C04_P013029_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_C04_P013029_S00_N03_R1.mgf.gzip/01253_C04_P013029_S00_N03_R1.mgf.gzip.ionbot.csv
1115,PXD005354,01253_C05_P013029_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_C05_P013029_S00_N11_R1.mgf.gzip/01253_C05_P013029_S00_N11_R1.mgf.gzip.ionbot.csv
1116,PXD005354,01253_C06_P013029_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_C06_P013029_S00_N19_R1.mgf.gzip/01253_C06_P013029_S00_N19_R1.mgf.gzip.ionbot.csv
1117,PXD005354,01253_D01_P013028_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_D01_P013028_S00_N04_R1.mgf.gzip/01253_D01_P013028_S00_N04_R1.mgf.gzip.ionbot.csv
1118,PXD005354,01253_D02_P013028_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_D02_P013028_S00_N12_R1.mgf.gzip/01253_D02_P013028_S00_N12_R1.mgf.gzip.ionbot.csv
1119,PXD005354,01253_D03_P013028_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_D03_P013028_S00_N20_R1.mgf.gzip/01253_D03_P013028_S00_N20_R1.mgf.gzip.ionbot.csv
1120,PXD005354,01253_D04_P013029_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_D04_P013029_S00_N04_R1.mgf.gzip/01253_D04_P013029_S00_N04_R1.mgf.gzip.ionbot.csv
1121,PXD005354,01253_D05_P013029_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_D05_P013029_S00_N12_R1.mgf.gzip/01253_D05_P013029_S00_N12_R1.mgf.gzip.ionbot.csv
1122,PXD005354,01253_D06_P013029_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_D06_P013029_S00_N20_R1.mgf.gzip/01253_D06_P013029_S00_N20_R1.mgf.gzip.ionbot.csv
1123,PXD005354,01253_E01_P013028_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_E01_P013028_S00_N05_R1.mgf.gzip/01253_E01_P013028_S00_N05_R1.mgf.gzip.ionbot.csv
1124,PXD005354,01253_E02_P013028_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_E02_P013028_S00_N13_R1.mgf.gzip/01253_E02_P013028_S00_N13_R1.mgf.gzip.ionbot.csv
1125,PXD005354,01253_E03_P013028_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_E03_P013028_S00_N21_R1.mgf.gzip/01253_E03_P013028_S00_N21_R1.mgf.gzip.ionbot.csv
1126,PXD005354,01253_E04_P013029_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_E04_P013029_S00_N05_R1.mgf.gzip/01253_E04_P013029_S00_N05_R1.mgf.gzip.ionbot.csv
1127,PXD005354,01253_E05_P013029_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_E05_P013029_S00_N13_R1.mgf.gzip/01253_E05_P013029_S00_N13_R1.mgf.gzip.ionbot.csv
1128,PXD005354,01253_E06_P013029_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_E06_P013029_S00_N21_R1.mgf.gzip/01253_E06_P013029_S00_N21_R1.mgf.gzip.ionbot.csv
1129,PXD005354,01253_F01_P013028_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_F01_P013028_S00_N06_R1.mgf.gzip/01253_F01_P013028_S00_N06_R1.mgf.gzip.ionbot.csv
1130,PXD005354,01253_F02_P013028_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_F02_P013028_S00_N14_R1.mgf.gzip/01253_F02_P013028_S00_N14_R1.mgf.gzip.ionbot.csv
1131,PXD005354,01253_F03_P013028_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_F03_P013028_S00_N22_R1.mgf.gzip/01253_F03_P013028_S00_N22_R1.mgf.gzip.ionbot.csv
1132,PXD005354,01253_F04_P013029_S00_N06_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_F04_P013029_S00_N06_R1.mgf.gzip/01253_F04_P013029_S00_N06_R1.mgf.gzip.ionbot.csv
1133,PXD005354,01253_F05_P013029_S00_N14_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_F05_P013029_S00_N14_R1.mgf.gzip/01253_F05_P013029_S00_N14_R1.mgf.gzip.ionbot.csv
1134,PXD005354,01253_F06_P013029_S00_N22_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_F06_P013029_S00_N22_R1.mgf.gzip/01253_F06_P013029_S00_N22_R1.mgf.gzip.ionbot.csv
1135,PXD005354,01253_G01_P013028_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_G01_P013028_S00_N07_R1.mgf.gzip/01253_G01_P013028_S00_N07_R1.mgf.gzip.ionbot.csv
1136,PXD005354,01253_G02_P013028_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_G02_P013028_S00_N15_R1.mgf.gzip/01253_G02_P013028_S00_N15_R1.mgf.gzip.ionbot.csv
1137,PXD005354,01253_G03_P013028_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_G03_P013028_S00_N23_R1.mgf.gzip/01253_G03_P013028_S00_N23_R1.mgf.gzip.ionbot.csv
1138,PXD005354,01253_G04_P013029_S00_N07_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_G04_P013029_S00_N07_R1.mgf.gzip/01253_G04_P013029_S00_N07_R1.mgf.gzip.ionbot.csv
1139,PXD005354,01253_G05_P013029_S00_N15_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_G05_P013029_S00_N15_R1.mgf.gzip/01253_G05_P013029_S00_N15_R1.mgf.gzip.ionbot.csv
1140,PXD005354,01253_G06_P013029_S00_N23_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_G06_P013029_S00_N23_R1.mgf.gzip/01253_G06_P013029_S00_N23_R1.mgf.gzip.ionbot.csv
1141,PXD005354,01253_H01_P013028_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_H01_P013028_S00_N08_R1.mgf.gzip/01253_H01_P013028_S00_N08_R1.mgf.gzip.ionbot.csv
1142,PXD005354,01253_H02_P013028_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_H02_P013028_S00_N16_R1.mgf.gzip/01253_H02_P013028_S00_N16_R1.mgf.gzip.ionbot.csv
1143,PXD005354,01253_H03_P013028_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,20,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_H03_P013028_S00_N24_R1.mgf.gzip/01253_H03_P013028_S00_N24_R1.mgf.gzip.ionbot.csv
1144,PXD005354,01253_H04_P013029_S00_N08_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_H04_P013029_S00_N08_R1.mgf.gzip/01253_H04_P013029_S00_N08_R1.mgf.gzip.ionbot.csv
1145,PXD005354,01253_H05_P013029_S00_N16_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_H05_P013029_S00_N16_R1.mgf.gzip/01253_H05_P013029_S00_N16_R1.mgf.gzip.ionbot.csv
1146,PXD005354,01253_H06_P013029_S00_N24_R1,yes,CRC,colorectal cancer,colon,/,/,21,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01253_H06_P013029_S00_N24_R1.mgf.gzip/01253_H06_P013029_S00_N24_R1.mgf.gzip.ionbot.csv
1147,PXD005354,01254_A01_P013030_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_A01_P013030_S00_N01_R1.mgf.gzip/01254_A01_P013030_S00_N01_R1.mgf.gzip.ionbot.csv
1148,PXD005354,01254_A02_P013030_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_A02_P013030_S00_N09_R1.mgf.gzip/01254_A02_P013030_S00_N09_R1.mgf.gzip.ionbot.csv
1149,PXD005354,01254_A03_P013030_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_A03_P013030_S00_N17_R1.mgf.gzip/01254_A03_P013030_S00_N17_R1.mgf.gzip.ionbot.csv
1150,PXD005354,01254_A04_P013031_S00_N01_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_A04_P013031_S00_N01_R1.mgf.gzip/01254_A04_P013031_S00_N01_R1.mgf.gzip.ionbot.csv
1151,PXD005354,01254_A05_P013031_S00_N09_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_A05_P013031_S00_N09_R1.mgf.gzip/01254_A05_P013031_S00_N09_R1.mgf.gzip.ionbot.csv
1152,PXD005354,01254_A06_P013031_S00_N17_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_A06_P013031_S00_N17_R1.mgf.gzip/01254_A06_P013031_S00_N17_R1.mgf.gzip.ionbot.csv
1153,PXD005354,01254_B01_P013030_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_B01_P013030_S00_N02_R1.mgf.gzip/01254_B01_P013030_S00_N02_R1.mgf.gzip.ionbot.csv
1154,PXD005354,01254_B02_P013030_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_B02_P013030_S00_N10_R1.mgf.gzip/01254_B02_P013030_S00_N10_R1.mgf.gzip.ionbot.csv
1155,PXD005354,01254_B03_P013030_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_B03_P013030_S00_N18_R1.mgf.gzip/01254_B03_P013030_S00_N18_R1.mgf.gzip.ionbot.csv
1156,PXD005354,01254_B04_P013031_S00_N02_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_B04_P013031_S00_N02_R1.mgf.gzip/01254_B04_P013031_S00_N02_R1.mgf.gzip.ionbot.csv
1157,PXD005354,01254_B05_P013031_S00_N10_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_B05_P013031_S00_N10_R1.mgf.gzip/01254_B05_P013031_S00_N10_R1.mgf.gzip.ionbot.csv
1158,PXD005354,01254_B06_P013031_S00_N18_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_B06_P013031_S00_N18_R1.mgf.gzip/01254_B06_P013031_S00_N18_R1.mgf.gzip.ionbot.csv
1159,PXD005354,01254_C01_P013030_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_C01_P013030_S00_N03_R1.mgf.gzip/01254_C01_P013030_S00_N03_R1.mgf.gzip.ionbot.csv
1160,PXD005354,01254_C02_P013030_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_C02_P013030_S00_N11_R1.mgf.gzip/01254_C02_P013030_S00_N11_R1.mgf.gzip.ionbot.csv
1161,PXD005354,01254_C03_P013030_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_C03_P013030_S00_N19_R1.mgf.gzip/01254_C03_P013030_S00_N19_R1.mgf.gzip.ionbot.csv
1162,PXD005354,01254_C04_P013031_S00_N03_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_C04_P013031_S00_N03_R1.mgf.gzip/01254_C04_P013031_S00_N03_R1.mgf.gzip.ionbot.csv
1163,PXD005354,01254_C05_P013031_S00_N11_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_C05_P013031_S00_N11_R1.mgf.gzip/01254_C05_P013031_S00_N11_R1.mgf.gzip.ionbot.csv
1164,PXD005354,01254_C06_P013031_S00_N19_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_C06_P013031_S00_N19_R1.mgf.gzip/01254_C06_P013031_S00_N19_R1.mgf.gzip.ionbot.csv
1165,PXD005354,01254_D01_P013030_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_D01_P013030_S00_N04_R1.mgf.gzip/01254_D01_P013030_S00_N04_R1.mgf.gzip.ionbot.csv
1166,PXD005354,01254_D02_P013030_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_D02_P013030_S00_N12_R1.mgf.gzip/01254_D02_P013030_S00_N12_R1.mgf.gzip.ionbot.csv
1167,PXD005354,01254_D03_P013030_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_D03_P013030_S00_N20_R1.mgf.gzip/01254_D03_P013030_S00_N20_R1.mgf.gzip.ionbot.csv
1168,PXD005354,01254_D04_P013031_S00_N04_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_D04_P013031_S00_N04_R1.mgf.gzip/01254_D04_P013031_S00_N04_R1.mgf.gzip.ionbot.csv
1169,PXD005354,01254_D05_P013031_S00_N12_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_D05_P013031_S00_N12_R1.mgf.gzip/01254_D05_P013031_S00_N12_R1.mgf.gzip.ionbot.csv
1170,PXD005354,01254_D06_P013031_S00_N20_R1,yes,CRC,colorectal cancer,colon,/,/,23,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_D06_P013031_S00_N20_R1.mgf.gzip/01254_D06_P013031_S00_N20_R1.mgf.gzip.ionbot.csv
1171,PXD005354,01254_E01_P013030_S00_N05_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_E01_P013030_S00_N05_R1.mgf.gzip/01254_E01_P013030_S00_N05_R1.mgf.gzip.ionbot.csv
1172,PXD005354,01254_E02_P013030_S00_N13_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_E02_P013030_S00_N13_R1.mgf.gzip/01254_E02_P013030_S00_N13_R1.mgf.gzip.ionbot.csv
1173,PXD005354,01254_E03_P013030_S00_N21_R1,yes,CRC,colorectal cancer,colon,/,/,22,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01254_E03_P013030_S00_N21_R1.mgf.gzip/01254_E03_P013030_S00_N21_R1.mgf.gzip.ionbot.csv
