,PXD,RAW,Useable,cell_line,disease,file_path,pool_id,sub_cell,tissue_type,treatment,parser_fails
1544,PXD005354,01260_H04_P013102_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01260_H04_P013102_S00_N08_R1.mgf.gzip/01260_H04_P013102_S00_N08_R1.mgf.gzip.ionbot.csv,30,/,colon,/,no
1545,PXD005354,01260_H05_P013102_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01260_H05_P013102_S00_N16_R1.mgf.gzip/01260_H05_P013102_S00_N16_R1.mgf.gzip.ionbot.csv,30,/,colon,/,no
1546,PXD005354,01260_H06_P013102_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01260_H06_P013102_S00_N24_R1.mgf.gzip/01260_H06_P013102_S00_N24_R1.mgf.gzip.ionbot.csv,30,/,colon,/,no
1547,PXD005354,01261_A01_P013103_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_A01_P013103_S00_N01_R1.mgf.gzip/01261_A01_P013103_S00_N01_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1548,PXD005354,01261_A02_P013103_S00_N09_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_A02_P013103_S00_N09_R2.mgf.gzip/01261_A02_P013103_S00_N09_R2.mgf.gzip.ionbot.csv,31,/,colon,/,no
1549,PXD005354,01261_A03_P013103_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_A03_P013103_S00_N17_R1.mgf.gzip/01261_A03_P013103_S00_N17_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1550,PXD005354,01261_A04_P013104_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_A04_P013104_S00_N01_R1.mgf.gzip/01261_A04_P013104_S00_N01_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1551,PXD005354,01261_A05_P013104_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_A05_P013104_S00_N09_R1.mgf.gzip/01261_A05_P013104_S00_N09_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1552,PXD005354,01261_A06_P013104_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_A06_P013104_S00_N17_R1.mgf.gzip/01261_A06_P013104_S00_N17_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1553,PXD005354,01261_B01_P013103_S00_N02_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_B01_P013103_S00_N02_R1.mgf.gzip/01261_B01_P013103_S00_N02_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1554,PXD005354,01261_B02_P013103_S00_N10_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_B02_P013103_S00_N10_R1.mgf.gzip/01261_B02_P013103_S00_N10_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1555,PXD005354,01261_B03_P013103_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_B03_P013103_S00_N18_R1.mgf.gzip/01261_B03_P013103_S00_N18_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1556,PXD005354,01261_B04_P013104_S00_N02_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_B04_P013104_S00_N02_R1.mgf.gzip/01261_B04_P013104_S00_N02_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1557,PXD005354,01261_B05_P013104_S00_N10_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_B05_P013104_S00_N10_R1.mgf.gzip/01261_B05_P013104_S00_N10_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1558,PXD005354,01261_B06_P013104_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_B06_P013104_S00_N18_R1.mgf.gzip/01261_B06_P013104_S00_N18_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1559,PXD005354,01261_C01_P013103_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_C01_P013103_S00_N03_R1.mgf.gzip/01261_C01_P013103_S00_N03_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1560,PXD005354,01261_C02_P013103_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_C02_P013103_S00_N11_R1.mgf.gzip/01261_C02_P013103_S00_N11_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1561,PXD005354,01261_C03_P013103_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_C03_P013103_S00_N19_R1.mgf.gzip/01261_C03_P013103_S00_N19_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1562,PXD005354,01261_C04_P013104_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_C04_P013104_S00_N03_R1.mgf.gzip/01261_C04_P013104_S00_N03_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1563,PXD005354,01261_C05_P013104_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_C05_P013104_S00_N11_R1.mgf.gzip/01261_C05_P013104_S00_N11_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1564,PXD005354,01261_C06_P013104_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_C06_P013104_S00_N19_R1.mgf.gzip/01261_C06_P013104_S00_N19_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1565,PXD005354,01261_D01_P013103_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_D01_P013103_S00_N04_R1.mgf.gzip/01261_D01_P013103_S00_N04_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1566,PXD005354,01261_D02_P013103_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_D02_P013103_S00_N12_R1.mgf.gzip/01261_D02_P013103_S00_N12_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1567,PXD005354,01261_D03_P013103_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_D03_P013103_S00_N20_R1.mgf.gzip/01261_D03_P013103_S00_N20_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1568,PXD005354,01261_D04_P013104_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_D04_P013104_S00_N04_R1.mgf.gzip/01261_D04_P013104_S00_N04_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1569,PXD005354,01261_D05_P013104_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_D05_P013104_S00_N12_R1.mgf.gzip/01261_D05_P013104_S00_N12_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1570,PXD005354,01261_D06_P013104_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_D06_P013104_S00_N20_R1.mgf.gzip/01261_D06_P013104_S00_N20_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1571,PXD005354,01261_E01_P013103_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_E01_P013103_S00_N05_R1.mgf.gzip/01261_E01_P013103_S00_N05_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1572,PXD005354,01261_E02_P013103_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_E02_P013103_S00_N13_R1.mgf.gzip/01261_E02_P013103_S00_N13_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1573,PXD005354,01261_E03_P013103_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_E03_P013103_S00_N21_R1.mgf.gzip/01261_E03_P013103_S00_N21_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1574,PXD005354,01261_E04_P013104_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_E04_P013104_S00_N05_R1.mgf.gzip/01261_E04_P013104_S00_N05_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1575,PXD005354,01261_E05_P013104_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_E05_P013104_S00_N13_R1.mgf.gzip/01261_E05_P013104_S00_N13_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1576,PXD005354,01261_E06_P013104_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_E06_P013104_S00_N21_R1.mgf.gzip/01261_E06_P013104_S00_N21_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1577,PXD005354,01261_F01_P013103_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_F01_P013103_S00_N06_R1.mgf.gzip/01261_F01_P013103_S00_N06_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1578,PXD005354,01261_F02_P013103_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_F02_P013103_S00_N14_R1.mgf.gzip/01261_F02_P013103_S00_N14_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1579,PXD005354,01261_F03_P013103_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_F03_P013103_S00_N22_R1.mgf.gzip/01261_F03_P013103_S00_N22_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1580,PXD005354,01261_F04_P013104_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_F04_P013104_S00_N06_R1.mgf.gzip/01261_F04_P013104_S00_N06_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1581,PXD005354,01261_F05_P013104_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_F05_P013104_S00_N14_R1.mgf.gzip/01261_F05_P013104_S00_N14_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1582,PXD005354,01261_F06_P013104_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_F06_P013104_S00_N22_R1.mgf.gzip/01261_F06_P013104_S00_N22_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1583,PXD005354,01261_G01_P013103_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_G01_P013103_S00_N07_R1.mgf.gzip/01261_G01_P013103_S00_N07_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1584,PXD005354,01261_G02_P013103_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_G02_P013103_S00_N15_R1.mgf.gzip/01261_G02_P013103_S00_N15_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1585,PXD005354,01261_G03_P013103_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_G03_P013103_S00_N23_R1.mgf.gzip/01261_G03_P013103_S00_N23_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1586,PXD005354,01261_G04_P013104_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_G04_P013104_S00_N07_R1.mgf.gzip/01261_G04_P013104_S00_N07_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1587,PXD005354,01261_G05_P013104_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_G05_P013104_S00_N15_R1.mgf.gzip/01261_G05_P013104_S00_N15_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1588,PXD005354,01261_G06_P013104_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_G06_P013104_S00_N23_R1.mgf.gzip/01261_G06_P013104_S00_N23_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1589,PXD005354,01261_H01_P013103_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_H01_P013103_S00_N08_R1.mgf.gzip/01261_H01_P013103_S00_N08_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1590,PXD005354,01261_H02_P013103_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_H02_P013103_S00_N16_R1.mgf.gzip/01261_H02_P013103_S00_N16_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1591,PXD005354,01261_H03_P013103_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_H03_P013103_S00_N24_R1.mgf.gzip/01261_H03_P013103_S00_N24_R1.mgf.gzip.ionbot.csv,31,/,colon,/,no
1592,PXD005354,01261_H04_P013104_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_H04_P013104_S00_N08_R1.mgf.gzip/01261_H04_P013104_S00_N08_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1593,PXD005354,01261_H05_P013104_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_H05_P013104_S00_N16_R1.mgf.gzip/01261_H05_P013104_S00_N16_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1594,PXD005354,01261_H06_P013104_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01261_H06_P013104_S00_N24_R1.mgf.gzip/01261_H06_P013104_S00_N24_R1.mgf.gzip.ionbot.csv,32,/,colon,/,no
1595,PXD005354,01262_A01_P013105_S00_N01_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_A01_P013105_S00_N01_R2.mgf.gzip/01262_A01_P013105_S00_N01_R2.mgf.gzip.ionbot.csv,33,/,colon,/,no
1596,PXD005354,01262_A02_P013105_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_A02_P013105_S00_N09_R1.mgf.gzip/01262_A02_P013105_S00_N09_R1.mgf.gzip.ionbot.csv,33,/,colon,/,no
1597,PXD005354,01262_A03_P013105_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_A03_P013105_S00_N17_R1.mgf.gzip/01262_A03_P013105_S00_N17_R1.mgf.gzip.ionbot.csv,33,/,colon,/,no
1598,PXD005354,01262_A04_P013106_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_A04_P013106_S00_N01_R1.mgf.gzip/01262_A04_P013106_S00_N01_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1599,PXD005354,01262_A05_P013106_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_A05_P013106_S00_N09_R1.mgf.gzip/01262_A05_P013106_S00_N09_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1600,PXD005354,01262_A06_P013106_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_A06_P013106_S00_N17_R1.mgf.gzip/01262_A06_P013106_S00_N17_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1601,PXD005354,01262_A07_P013108_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_A07_P013108_S00_N01_R1.mgf.gzip/01262_A07_P013108_S00_N01_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
1602,PXD005354,01262_A08_P013108_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_A08_P013108_S00_N09_R1.mgf.gzip/01262_A08_P013108_S00_N09_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
1603,PXD005354,01262_A09_P013108_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_A09_P013108_S00_N17_R1.mgf.gzip/01262_A09_P013108_S00_N17_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
1604,PXD005354,01262_B01_P013105_S00_N02_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_B01_P013105_S00_N02_R2.mgf.gzip/01262_B01_P013105_S00_N02_R2.mgf.gzip.ionbot.csv,33,/,colon,/,no
1605,PXD005354,01262_B02_P013105_S00_N10_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_B02_P013105_S00_N10_R1.mgf.gzip/01262_B02_P013105_S00_N10_R1.mgf.gzip.ionbot.csv,33,/,colon,/,no
1606,PXD005354,01262_B03_P013105_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_B03_P013105_S00_N18_R1.mgf.gzip/01262_B03_P013105_S00_N18_R1.mgf.gzip.ionbot.csv,33,/,colon,/,no
1607,PXD005354,01262_B04_P013106_S00_N02_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_B04_P013106_S00_N02_R1.mgf.gzip/01262_B04_P013106_S00_N02_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1608,PXD005354,01262_B05_P013106_S00_N10_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_B05_P013106_S00_N10_R1.mgf.gzip/01262_B05_P013106_S00_N10_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1609,PXD005354,01262_B06_P013106_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_B06_P013106_S00_N18_R1.mgf.gzip/01262_B06_P013106_S00_N18_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1610,PXD005354,01262_B07_P013108_S00_N02_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_B07_P013108_S00_N02_R1.mgf.gzip/01262_B07_P013108_S00_N02_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
1611,PXD005354,01262_B08_P013108_S00_N10_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_B08_P013108_S00_N10_R1.mgf.gzip/01262_B08_P013108_S00_N10_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
1612,PXD005354,01262_B09_P013108_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_B09_P013108_S00_N18_R1.mgf.gzip/01262_B09_P013108_S00_N18_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
1613,PXD005354,01262_C01_P013105_S00_N03_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_C01_P013105_S00_N03_R2.mgf.gzip/01262_C01_P013105_S00_N03_R2.mgf.gzip.ionbot.csv,33,/,colon,/,no
1614,PXD005354,01262_C02_P013105_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_C02_P013105_S00_N11_R1.mgf.gzip/01262_C02_P013105_S00_N11_R1.mgf.gzip.ionbot.csv,33,/,colon,/,no
1615,PXD005354,01262_C03_P013105_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_C03_P013105_S00_N19_R1.mgf.gzip/01262_C03_P013105_S00_N19_R1.mgf.gzip.ionbot.csv,33,/,colon,/,no
1616,PXD005354,01262_C04_P013106_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_C04_P013106_S00_N03_R1.mgf.gzip/01262_C04_P013106_S00_N03_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1617,PXD005354,01262_C05_P013106_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_C05_P013106_S00_N11_R1.mgf.gzip/01262_C05_P013106_S00_N11_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1618,PXD005354,01262_C06_P013106_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_C06_P013106_S00_N19_R1.mgf.gzip/01262_C06_P013106_S00_N19_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1619,PXD005354,01262_C07_P013108_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_C07_P013108_S00_N03_R1.mgf.gzip/01262_C07_P013108_S00_N03_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
1620,PXD005354,01262_C08_P013108_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_C08_P013108_S00_N11_R1.mgf.gzip/01262_C08_P013108_S00_N11_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
1621,PXD005354,01262_C09_P013108_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_C09_P013108_S00_N19_R1.mgf.gzip/01262_C09_P013108_S00_N19_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
1622,PXD005354,01262_D01_P013105_S00_N04_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_D01_P013105_S00_N04_R2.mgf.gzip/01262_D01_P013105_S00_N04_R2.mgf.gzip.ionbot.csv,33,/,colon,/,no
1623,PXD005354,01262_D02_P013105_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_D02_P013105_S00_N12_R1.mgf.gzip/01262_D02_P013105_S00_N12_R1.mgf.gzip.ionbot.csv,33,/,colon,/,no
1624,PXD005354,01262_D03_P013105_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_D03_P013105_S00_N20_R1.mgf.gzip/01262_D03_P013105_S00_N20_R1.mgf.gzip.ionbot.csv,33,/,colon,/,no
1625,PXD005354,01262_D04_P013106_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_D04_P013106_S00_N04_R1.mgf.gzip/01262_D04_P013106_S00_N04_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1626,PXD005354,01262_D05_P013106_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_D05_P013106_S00_N12_R1.mgf.gzip/01262_D05_P013106_S00_N12_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1627,PXD005354,01262_D06_P013106_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_D06_P013106_S00_N20_R1.mgf.gzip/01262_D06_P013106_S00_N20_R1.mgf.gzip.ionbot.csv,34,/,colon,/,no
1628,PXD005354,01262_D07_P013108_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01262_D07_P013108_S00_N04_R1.mgf.gzip/01262_D07_P013108_S00_N04_R1.mgf.gzip.ionbot.csv,35,/,colon,/,no
