,PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path,ionbot_version
1602,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_24,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_24.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_24.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1603,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_25,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_25.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_25.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1604,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_26,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_26.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_26.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1605,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_27,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_27.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_27.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1606,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_28,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_28.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_28.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1607,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_29,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_29.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_29.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1608,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_3,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_3.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_3.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1609,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_30,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_30.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_30.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1610,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_31,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_31.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_31.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1611,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_32,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_32.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_32.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1612,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_33,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_33.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_33.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1613,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_34,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_34.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_34.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1614,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_35,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_35.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_35.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1615,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_36,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_36.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_36.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1616,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_37,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_37.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_37.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1617,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_38,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_38.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_38.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1618,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_39,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_39.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_39.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1619,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_4,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_4.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_4.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1620,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_40,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_40.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_40.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1621,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_41,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_41.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_41.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1622,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_42,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_42.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_42.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1623,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_43,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_43.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_43.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1624,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_44,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_44.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_44.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1625,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_45,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_45.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_45.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1626,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_46,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_46.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_46.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1627,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_47,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_47.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_47.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1628,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_48,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_48.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_48.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1629,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_49,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_49.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_49.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1630,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_5,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_5.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_5.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1631,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_50,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_50.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_50.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1632,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_51,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_51.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_51.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1633,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_52,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_52.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_52.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1634,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_53,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_53.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_53.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1635,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_54,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_54.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_54.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1636,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_55,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_55.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_55.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1637,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_56,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_56.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_56.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1638,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_57,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_57.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_57.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1639,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_58,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_58.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_58.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1640,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_59,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_59.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_59.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1641,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_6,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_6.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_6.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1642,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_60,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_60.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_60.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1643,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_61,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_61.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_61.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1644,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_62_150118230431,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_62_150118230431.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_62_150118230431.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1645,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_63,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_63.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_63.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1646,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_64,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_64.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_64.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1647,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_65,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_65.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_65.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1648,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_66,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_66.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_66.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1649,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_67,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_67.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_67.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1650,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_68,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_68.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_68.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1651,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_69,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_69.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_69.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1652,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_7,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_7.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_7.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1653,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_70,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_70.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_70.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1654,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_8,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_8.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_8.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1655,PXD004452,20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_9,yes,HeLa,adenocarcinoma,cervix,/,/,1,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_9.mgf.gzip/20150115_QE3_UPLC9_DBJ_SA_Waters_70frac_no_concatenation_rep1_9.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1656,PXD004452,20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_1,yes,HeLa,adenocarcinoma,cervix,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_1.mgf.gzip/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
1657,PXD004452,20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_10,yes,HeLa,adenocarcinoma,cervix,/,/,2,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD004452/IONBOT_v0.7.0/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_10.mgf.gzip/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_10.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
